total_cost,total_emission,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12
19417.6777,3922.04883,132.464157,90.8757629,88.389389,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,93.1532898,74.6237793
19513.8906,3894.08765,99.2162933,70.2693253,70.0215454,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19514.6602,3893.99365,104.417282,67.6975327,67.3923492,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19491.1582,3899.8667,106.34684,74.6679611,75.1335754,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,103.358871
19491.1641,3899.86401,106.388008,74.994194,74.7662735,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,103.358871
19491.2188,3899.84961,106.785881,74.51931,74.843071,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,103.358871
19490.7559,3899.97168,106.704132,75.3617859,74.4012909,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,103.03997
19491.082,3899.88818,105.993645,75.852066,74.3234177,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,103.338211
19491.1895,3899.85767,106.771446,74.8001785,74.5974884,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,103.338211
19485.4805,3901.38257,108.965256,75.9338837,75.5110092,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.0970917
19485.4688,3901.38574,108.880943,76.0455017,75.4837494,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.0970917
19485.2832,3901.43945,107.529312,76.914711,75.9662476,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.0970917
19485.4277,3901.39624,108.586136,76.2060394,75.6179428,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.0970917
19491.0176,3899.90356,106.728394,75.2088242,74.349472,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,103.220764
19490.875,3899.94458,105.699478,76.0617142,74.5253677,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,103.220764
19491.0547,3899.89404,107.112816,74.6862183,74.498848,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,103.209549
19487.2207,3900.91382,107.768158,75.8497009,75.4457092,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,100.443703
19505.1309,3896.25952,102.280777,72.105835,71.5474701,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,113.573212
19507.7754,3895.59766,101.079102,71.0647202,71.8193283,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,115.54409
19507.8555,3895.57935,101.638466,70.8049011,71.5198669,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,115.54409
19503.4219,3896.69019,102.195175,72.4954453,72.4317551,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,112.384895
19404.0684,3926.77417,137.36554,92.4792328,92.3372574,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,89.3148804,68.0095978
19410.457,3924.53418,135.631638,91.5177765,90.2029648,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,89.3148804,72.83918
19410.3926,3924.55713,135.122696,91.3525238,90.8772354,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,89.3148804,72.83918
19383.4004,3934.40308,144.963837,96.9079208,96.4985733,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,72.3915634,68.7445068
19363.5156,3942.21167,151.553238,102.878876,99.4461441,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,63.098526,62.529747
19362.7285,3942.52637,154.322372,99.875145,100.52018,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,63.1583557,61.6303635
19360.5391,3943.41895,155.167953,100.378975,100.904541,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,61.7174416,61.3375893
19359.4297,3943.86963,154.859482,102.085907,100.333672,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,59.8253021,62.4021912
19361.6934,3942.95605,155.093948,101.904854,98.5726471,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,62.1477776,61.7871056
19369.3086,3939.87622,151.418869,99.6732941,98.4000854,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,66.8051758,63.2091942
19380.2129,3935.625,146.814819,97.9220657,96.1980515,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,70.0813599,68.490387
19374.4668,3937.84399,147.26825,99.4552002,98.5085678,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,70.0813599,64.1931915
19371.0996,3939.18018,148.873413,100.215057,98.8777313,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,64.8837204,66.6567764
19375.0957,3937.61255,147.380478,99.4889679,97.9690704,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,66.431694,68.2362595
19512.9707,3894.31299,99.4751434,70.6980209,70.0022888,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.33181
19372.584,3938.59131,148.10614,98.9810333,99.6568298,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,68.0667953,64.6958084
19232.9961,4172.3457,277.81311,193.563995,202.249481,103.956528,170.238647,143.989395,172.191559,173.12352,167.794846,41.7497406,42.1571579,55.2973175,55.3746986
19502.3379,3896.96484,102.818008,72.5264816,72.5977783,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,111.564812
19502.3027,3896.97656,102.554337,72.2093964,73.178627,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,111.564812
19502.3613,3896.95996,102.959923,72.8777161,72.1047363,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,111.564812
19494.7012,3898.93506,105.749115,74.4762421,73.3717346,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,105.910156
19494.7598,3898.9209,106.173012,73.8908539,73.5333557,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,105.910156
19502.3203,3896.97217,102.673996,72.262207,73.0063629,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,111.564812
19390.3516,3931.78345,141.41243,95.8061981,95.5869064,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,78.9883118,67.7125168
19390.4941,3931.7251,142.557693,95.3433456,94.9047165,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,78.9883118,67.7125168
19381.1055,3935.27441,148.080826,96.2826004,95.9418182,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,75.100502,64.1007309
19502.6973,3896.87622,101.625458,73.2857285,72.6636887,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,111.932312
19498.9062,3897.84521,104.724342,73.1564178,72.6595001,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,108.967079
19500.8867,3897.33594,102.766068,73.1910629,72.9994431,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,110.550659
19499.5859,3897.66992,104.211746,73.499794,72.3006973,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,109.494942
19499.5625,3897.67554,104.041824,73.4711685,72.4993286,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,109.494942
19499.5938,3897.66724,104.276062,73.062027,72.6741714,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,109.494942
19499.4531,3897.70557,103.245468,74.1656494,72.6012421,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,109.494942
19490.9121,3899.93262,105.901299,75.1779175,75.2000885,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,103.227997
19490.8789,3899.94238,105.673668,75.1372452,75.4682312,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,103.227997
19498.8438,3897.85962,104.021935,73.682663,72.8101044,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,108.992508
19498.7461,3897.88696,103.315216,73.5267792,73.6728592,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,108.992508
19500.332,3897.47998,102.840225,72.9482574,73.5655136,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,110.153297
19500.334,3897.47778,102.847519,73.6148834,72.8915405,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,110.153297
19500.3184,3897.48242,102.745148,73.2443848,73.3643265,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,110.153297
19500.3594,3897.47168,103.042549,72.9323273,73.3791199,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,110.153297
19480.7148,3902.68066,110.045769,76.7053833,77.1339264,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,95.6222763
19483.6504,3901.88086,109.670746,77.0679016,75.0339203,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,97.7345886
19491.0312,3899.90137,106.408485,75.7792969,74.0583649,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,103.26107
19494.4707,3898.99536,105.989357,74.117424,73.675705,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,105.724907
19503.627,3896.64062,101.999069,72.0927811,72.8678818,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,112.547508
19496.7754,3898.39697,105.539406,73.0069809,73.5700455,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,107.390778
19495.1191,3898.82544,104.832321,74.4130173,73.9666824,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,106.295319
19513.8086,3894.10718,98.6404877,70.4855804,70.3811646,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19514.2891,3894.02026,101.972702,68.5938492,68.9406204,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19513.8516,3894.09668,98.945488,70.2430954,70.3185349,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19241.9355,4125.32227,280.051819,156.963455,176.551422,174.199997,163.442657,146.242096,165.513046,176.918808,166.056274,40.8272324,41.3245316,55.5328484,55.8758736
19216.9805,4332.62354,378.48587,231.40239,221.163712,73.3854523,150.227585,93.9825516,139.641937,139.333862,176.426956,41.889164,42.3853683,55.7292175,55.4459953
19216.8281,4338.18213,378.655762,229.115372,228.736725,68.256813,138.490112,89.0167084,171.715134,126.098007,172.92186,40.563427,44.3334885,56.4081802,55.1883888
19392.957,3930.82373,142.29747,94.9525681,93.7437592,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,77.5991821,70.9136963
19386.8066,3933.10571,144.392059,95.3572464,95.9677582,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,77.5991821,66.1902771
19393.8594,3930.48364,141.259247,95.5705109,93.3567276,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,80.2370605,69.0828781
19393.707,3930.5481,140.028259,96.3636398,93.7946167,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,80.2370605,69.0828781
19377.5371,3936.63477,148.168671,98.6161118,96.1686096,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,74.8719711,61.68116
19393.7695,3930.521,140.492722,94.7907486,94.9032135,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,80.2370605,69.0828781
19393.9863,3930.44287,142.247787,95.3443069,92.5946732,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,80.2370605,69.0828781
19404.5117,3926.63379,136.060318,93.8294067,91.8857422,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,87.1763306,70.5548096
19273.5078,4044.97437,220.740479,144.034164,139.486542,179.999374,179.999649,179.999573,171.492645,174.036224,179.999588,46.490078,70.5806808,56.2050323,56.4359131
19270.6445,4048.6106,216.822998,138.994797,152.055756,175.552551,179.999649,174.151413,179.261917,177.482971,178.618668,46.5861435,68.596138,55.3724098,56.0045967
19513.8809,3894.08984,99.1526794,70.3950806,69.9594879,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19511.7461,3894.6123,99.3327484,70.8562546,70.8263168,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,118.491844
19514.2812,3894.021,101.917091,68.7404099,68.8496933,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19513.6582,3894.14722,97.5732193,71.3031311,70.6308441,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19514.0781,3894.05103,100.5112,69.8110199,69.1850891,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19501.7539,3897.11475,103.402573,72.4499741,72.5583649,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,111.096222
19487.0645,3900.95728,108.465271,75.4132843,75.3648224,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,100.263924
19489.5938,3900.28076,107.324577,75.4684753,74.5546722,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,102.159515
19489.625,3900.27393,107.57663,74.3832092,75.3876648,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,102.159515
19489.5117,3900.30322,106.728554,75.7699127,74.8493195,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,102.159515
19489.623,3900.27441,107.52803,75.5552597,74.2646027,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,102.159515
19489.6523,3900.26587,107.756989,74.6950302,74.8956451,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,102.159515
19486.4414,3901.12329,108.061226,76.1612625,75.4208527,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,99.8638763
19489.5566,3900.29126,107.073494,74.8779831,75.3962402,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,102.159515
19489.1875,3900.38867,107.202698,75.3109741,75.1083984,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,101.885239
